0.2340363,0.4341792,-0.01491278,5.297775,359.6272,356.9793
0.2340365,0.4341775,-0.01491336,5.288188,359.6279,356.9818
0.234037,0.434175,-0.01491425,5.274055,359.6291,356.9852
0.2340375,0.4341718,-0.01491533,5.255522,359.6305,356.9893
0.2340375,0.4341718,-0.01491533,5.255522,359.6305,356.9893
0.2340381,0.4341678,-0.0149165,5.233093,359.632,356.9942
0.2340388,0.4341632,-0.01491755,5.207098,359.6333,356.9999
0.2340396,0.434158,-0.01491855,5.17804,359.6345,357.0063
0.2340396,0.434158,-0.01491855,5.17804,359.6345,357.0063
0.2340404,0.4341524,-0.0149195,5.146236,359.6354,357.0134
0.2340412,0.4341463,-0.01492046,5.112158,359.6364,357.021
0.2340412,0.4341463,-0.01492046,5.112158,359.6364,357.021
0.2340421,0.4341398,-0.01492139,5.076125,359.6373,357.029
0.2340421,0.4341398,-0.01492139,5.076125,359.6373,357.029
0.2340431,0.4341332,-0.01492231,5.038483,359.6382,357.0375
0.2340431,0.4341332,-0.01492231,5.038483,359.6382,357.0375
0.2340439,0.4341249,-0.01492317,4.995605,359.6393,357.0484
0.2340062,0.4341274,-0.01490349,4.943942,359.5642,357.0301
0.2340062,0.4341274,-0.01490349,4.943942,359.5642,357.0301
0.2340411,0.4341113,-0.01491517,4.924463,359.619,357.071
0.2340411,0.4341113,-0.01491517,4.924463,359.619,357.071
0.2340454,0.4341041,-0.0149217,4.885424,359.6318,357.0799
0.2340469,0.4341035,-0.01493122,4.841363,359.6464,357.0844
0.2340469,0.4341035,-0.01493122,4.841363,359.6464,357.0844
0.2340081,0.4341056,-0.01491533,4.788702,359.5709,357.0624
0.2340081,0.4341056,-0.01491533,4.788702,359.5709,357.0624
0.2340428,0.4340908,-0.01492404,4.766672,359.6272,357.1018
0.2340469,0.4340841,-0.01492852,4.728831,359.6371,357.1103
0.2340469,0.4340841,-0.01492852,4.728831,359.6371,357.1103
0.2340495,0.4340765,-0.01493185,4.685133,359.6447,357.1178
0.23401,0.4340785,-0.01492205,4.643263,359.5701,357.0973
0.23401,0.4340785,-0.01492205,4.643263,359.5701,357.0973
0.2340437,0.4340644,-0.01492621,4.62247,359.6246,357.1342
0.2340437,0.4340644,-0.01492621,4.62247,359.6246,357.1342
0.2340488,0.4340588,-0.01493051,4.589693,359.6361,357.1419
0.2340488,0.4340588,-0.01493051,4.589693,359.6361,357.1419
0.2340519,0.4340536,-0.01493378,4.555428,359.6443,357.1469
0.2340529,0.4340475,-0.01493454,4.520484,359.6469,357.1519
0.2340529,0.4340475,-0.01493454,4.520484,359.6469,357.1519
0.2340119,0.4340511,-0.01492883,4.49389,359.5698,357.1312
0.2340119,0.4340511,-0.01492883,4.49389,359.5698,357.1312
0.2340434,0.4340388,-0.0149286,4.481018,359.6202,357.165
0.2340434,0.4340388,-0.0149286,4.481018,359.6202,357.165
0.2340491,0.434035,-0.014932,4.458562,359.6325,357.1716
0.2340528,0.4340315,-0.01493481,4.434592,359.6416,357.1746
0.2340528,0.4340315,-0.01493481,4.434592,359.6416,357.1746
0.234054,0.4340285,-0.01493572,4.413617,359.6447,357.1764
0.234054,0.4340285,-0.01493572,4.413617,359.6447,357.1764
0.2340531,0.4340257,-0.01493501,4.397297,359.6425,357.1784
0.2340531,0.4340257,-0.01493501,4.397297,359.6425,357.1784
0.2340515,0.4340224,-0.0149337,4.382292,359.6385,357.1817
0.234051,0.4340214,-0.01493374,4.374682,359.6368,357.1836
0.2340136,0.4340278,-0.01493515,4.3715,359.5673,357.1635
0.2340136,0.4340278,-0.01493515,4.3715,359.5673,357.1635
0.2340436,0.4340187,-0.0149315,4.370532,359.6182,357.1905
0.2340436,0.4340187,-0.0149315,4.370532,359.6182,357.1905
0.2340501,0.4340179,-0.01493397,4.363641,359.6323,357.1927
0.2340501,0.4340179,-0.01493397,4.363641,359.6323,357.1927
0.2340532,0.4340177,-0.0149356,4.356781,359.6402,357.1912
0.2340533,0.4340177,-0.01493553,4.353841,359.6412,357.1891
0.2340533,0.4340177,-0.01493553,4.353841,359.6412,357.1891
0.2340518,0.434018,-0.01493437,4.355368,359.6378,357.1876
0.2340502,0.4340187,-0.01493334,4.360241,359.6339,357.1868
0.2340502,0.4340187,-0.01493334,4.360241,359.6339,357.1868
0.2340494,0.4340196,-0.01493286,4.366817,359.6319,357.1861
0.2340494,0.4340196,-0.01493286,4.366817,359.6319,357.1861
0.2340493,0.4340208,-0.01493273,4.373983,359.6317,357.185
0.2340496,0.4340222,-0.01493275,4.381838,359.6325,357.1833
0.2340496,0.4340222,-0.01493275,4.381838,359.6325,357.1833
0.2340497,0.4340238,-0.01493264,4.390663,359.6331,357.181
0.2340497,0.4340238,-0.01493264,4.390663,359.6331,357.181
0.2340496,0.4340256,-0.01493236,4.400678,359.633,357.1784
0.2340493,0.4340276,-0.01493196,4.411874,359.6325,357.1757
0.2340489,0.4340298,-0.01493155,4.424051,359.632,357.1729
0.2340489,0.4340298,-0.01493155,4.424051,359.632,357.1729
0.2340487,0.434032,-0.01493115,4.436947,359.6316,357.17
0.2340485,0.4340345,-0.01493082,4.450455,359.6313,357.167
0.2340485,0.4340345,-0.01493082,4.450455,359.6313,357.167
0.2340483,0.4340369,-0.01493047,4.464295,359.6312,357.1639
0.2340483,0.4340369,-0.01493047,4.464295,359.6312,357.1639
0.2340481,0.4340394,-0.01493013,4.478386,359.6311,357.1607
0.2340481,0.4340394,-0.01493013,4.478386,359.6311,357.1607
0.2340479,0.434042,-0.0149298,4.492709,359.6309,357.1574
0.2340477,0.4340445,-0.01492942,4.507128,359.6307,357.1541
0.2340477,0.4340445,-0.01492942,4.507128,359.6307,357.1541
0.2340475,0.434047,-0.01492907,4.521468,359.6306,357.1509
0.2340472,0.4340496,-0.01492875,4.535706,359.6305,357.1478
0.2340472,0.4340496,-0.01492875,4.535706,359.6305,357.1478
0.2340112,0.4340601,-0.01492652,4.548201,359.5661,357.1228
0.2340112,0.4340601,-0.01492652,4.548201,359.5661,357.1228
0.2340421,0.4340543,-0.01492564,4.567973,359.6182,357.1451
0.2340421,0.4340543,-0.01492564,4.567973,359.6182,357.1451
0.2340466,0.4340557,-0.014928,4.576233,359.6296,357.1431
0.2340466,0.4340557,-0.014928,4.576233,359.6296,357.1431
0.2340486,0.4340591,-0.01492971,4.587114,359.6361,357.1369
0.2340481,0.4340613,-0.01492904,4.597735,359.6357,357.1325
0.2340481,0.4340613,-0.01492904,4.597735,359.6357,357.1325
0.2340468,0.4340633,-0.01492767,4.609591,359.6325,357.1296
0.2340468,0.4340633,-0.01492767,4.609591,359.6325,357.1296
0.2340459,0.4340652,-0.0149267,4.621768,359.6301,357.1277
0.2340456,0.434067,-0.01492635,4.632939,359.6293,357.1261
0.2340456,0.434067,-0.01492635,4.632939,359.6293,357.1261
0.2340457,0.4340686,-0.01492641,4.6426,359.6299,357.1243
0.2340457,0.4340686,-0.01492641,4.6426,359.6299,357.1243
0.2340459,0.4340702,-0.0149266,4.651079,359.6309,357.1223
0.234046,0.4340716,-0.0149266,4.658535,359.6315,357.1203
0.234046,0.4340716,-0.0149266,4.658535,359.6315,357.1203
0.2340459,0.4340728,-0.01492652,4.665392,359.6317,357.1187
0.2340459,0.4340728,-0.01492652,4.665392,359.6317,357.1187
0.2340458,0.4340739,-0.01492634,4.671636,359.6314,357.1172
0.2340457,0.4340749,-0.01492618,4.677134,359.6313,357.1161
