0.1789812,0.5229864,0.003908029,359.2763,179.6398,0.0003222708
0.1789813,0.5229865,0.003894532,359.2779,179.6421,0.0003228669
0.1789817,0.5229865,0.003874721,359.2804,179.6453,0.0003024479
0.1789819,0.5229868,0.003848966,359.2838,179.6494,0.0002847344
0.1789819,0.5229868,0.003848966,359.2838,179.6494,0.0002847344
0.1789823,0.522987,0.003817694,359.2881,179.6542,0.0002835327
0.1789827,0.5229871,0.003781626,359.2929,179.6596,0.0002751816
0.1789832,0.5229872,0.003741144,359.2985,179.6657,0.0002630514
0.1789832,0.5229872,0.003741144,359.2985,179.6657,0.0002630514
0.1789839,0.5229877,0.003696781,359.3046,179.6723,0.0002678744
0.1789844,0.5229878,0.003649135,359.3112,179.6794,0.0002618786
0.1789844,0.5229878,0.003649135,359.3112,179.6794,0.0002618786
0.178985,0.5229881,0.00359872,359.3182,179.6868,0.0002458372
0.178985,0.5229881,0.00359872,359.3182,179.6868,0.0002458372
0.1789855,0.5229886,0.003545934,359.3256,179.6945,0.0002261488
0.1789855,0.5229886,0.003545934,359.3256,179.6945,0.0002261488
0.1789861,0.5229887,0.003491472,359.3333,179.7025,0.0002166002
0.1789867,0.5229889,0.00343549,359.3404,179.7111,0.000209973
0.1789867,0.5229889,0.00343549,359.3404,179.7111,0.000209973
0.1789873,0.5229892,0.003378839,359.3483,179.7197,0.0001724972
0.1789873,0.5229892,0.003378839,359.3483,179.7197,0.0001724972
0.1789879,0.5229895,0.003321828,359.3566,179.7279,0.0001665697
0.1789885,0.52299,0.003264813,359.3649,179.7361,0.0001505563
0.1789885,0.52299,0.003264813,359.3649,179.7361,0.0001505563
0.1789892,0.52299,0.003208226,359.3725,179.7445,0.0001655011
0.1789892,0.52299,0.003208226,359.3725,179.7445,0.0001655011
0.1789896,0.5229903,0.003152516,359.3805,179.7526,0.000136193
0.1789901,0.5229907,0.003098065,359.3886,179.7603,0.0001451005
0.1789901,0.5229907,0.003098065,359.3886,179.7603,0.0001451005
0.1789906,0.5229909,0.003045415,359.3964,179.7675,0.000134448
0.1789911,0.5229912,0.002994382,359.4033,179.775,0.000133255
0.1789911,0.5229912,0.002994382,359.4033,179.775,0.000133255
0.1789915,0.5229913,0.002945472,359.4104,179.7821,0.0001153
0.1789915,0.5229913,0.002945472,359.4104,179.7821,0.0001153
0.1789918,0.5229915,0.002899169,359.4173,179.7885,0.0001016402
0.1789918,0.5229915,0.002899169,359.4173,179.7885,0.0001016402
0.1789923,0.522992,0.002855515,359.4239,179.7945,0.0001017612
0.1789925,0.522992,0.002814641,359.43,179.8001,9.591004E-05
0.1789925,0.522992,0.002814641,359.43,179.8001,9.591004E-05
0.1789928,0.5229923,0.002776581,359.435,179.8057,9.329276E-05
0.1789928,0.5229923,0.002776581,359.435,179.8057,9.329276E-05
0.1789933,0.5229924,0.002741628,359.44,179.8107,8.71723E-05
0.1789933,0.5229924,0.002741628,359.44,179.8107,8.71723E-05
0.1789935,0.5229924,0.002709928,359.4449,179.8151,8.490058E-05
0.1789936,0.5229927,0.002681574,359.4493,179.8189,7.67009E-05
0.1789936,0.5229927,0.002681574,359.4493,179.8189,7.67009E-05
0.178994,0.5229928,0.002656537,359.4532,179.8221,7.199837E-05
0.178994,0.5229928,0.002656537,359.4532,179.8221,7.199837E-05
0.178994,0.5229928,0.002634793,359.4565,179.825,7.082935E-05
0.178994,0.5229928,0.002634793,359.4565,179.825,7.082935E-05
0.1789941,0.5229928,0.002616295,359.4594,179.8274,6.665806E-05
0.1789943,0.522993,0.002601076,359.4617,179.8294,7.934692E-05
0.1789943,0.5229931,0.002588789,359.463,179.8314,6.141332E-05
0.1789943,0.5229931,0.002588789,359.463,179.8314,6.141332E-05
0.1789944,0.522993,0.002579822,359.4643,179.8328,6.757916E-05
0.1789944,0.522993,0.002579822,359.4643,179.8328,6.757916E-05
0.1789945,0.522993,0.002573847,359.4654,179.8335,7.428841E-05
0.1789945,0.522993,0.002573847,359.4654,179.8335,7.428841E-05
0.1789944,0.5229932,0.00257076,359.4661,179.8337,4.713864E-05
0.1789945,0.5229931,0.002570437,359.4665,179.8334,8.861059E-05
0.1789945,0.5229931,0.002570437,359.4665,179.8334,8.861059E-05
0.1789945,0.5229931,0.002572825,359.4664,179.8328,6.873447E-05
0.1789944,0.5229933,0.002577508,359.4659,179.8319,6.614911E-05
0.1789944,0.5229933,0.002577508,359.4659,179.8319,6.614911E-05
0.1789944,0.5229931,0.002584539,359.4651,179.8306,6.37076E-05
0.1789944,0.5229931,0.002584539,359.4651,179.8306,6.37076E-05
0.1789943,0.5229931,0.002593857,359.4639,179.8291,6.470046E-05
0.1789942,0.5229931,0.002605089,359.4625,179.8274,7.243607E-05
0.1789942,0.5229931,0.002605089,359.4625,179.8274,7.243607E-05
0.1789941,0.5229931,0.002618065,359.4607,179.8253,7.736994E-05
0.1789941,0.5229931,0.002618065,359.4607,179.8253,7.736994E-05
0.178994,0.522993,0.002632587,359.4587,179.8232,8.532839E-05
0.1789939,0.5229928,0.002648481,359.4566,179.8208,9.378268E-05
0.1789937,0.5229927,0.002665699,359.4542,179.8182,0.0001020006
0.1789937,0.5229927,0.002665699,359.4542,179.8182,0.0001020006
0.1789936,0.5229927,0.00268373,359.4517,179.8155,0.0001001067
0.1789935,0.5229926,0.002702683,359.449,179.8127,9.486623E-05
0.1789935,0.5229926,0.002702683,359.449,179.8127,9.486623E-05
0.1789933,0.5229925,0.002722194,359.4463,179.8099,0.0001036699
0.1789933,0.5229925,0.002722194,359.4463,179.8099,0.0001036699
0.1789932,0.5229926,0.00274219,359.4435,179.8069,9.487934E-05
0.1789932,0.5229926,0.00274219,359.4435,179.8069,9.487934E-05
0.1789929,0.5229924,0.002762586,359.4406,179.804,0.0001101637
0.1789928,0.5229923,0.002782917,359.4377,179.801,9.136921E-05
0.1789928,0.5229923,0.002782917,359.4377,179.801,9.136921E-05
0.1789926,0.5229921,0.002803355,359.4349,179.798,0.0001065156
0.1789925,0.522992,0.00282346,359.432,179.7951,0.0001083176
0.1789925,0.522992,0.00282346,359.432,179.7951,0.0001083176
0.1789923,0.5229918,0.002843189,359.4285,179.7926,0.0001202103
0.1789923,0.5229918,0.002843189,359.4285,179.7926,0.0001202103
0.1789921,0.5229919,0.00286237,359.4256,179.7901,0.0001247289
0.1789921,0.5229919,0.00286237,359.4256,179.7901,0.0001247289
0.178992,0.5229918,0.002881017,359.423,179.7875,0.0001262016
0.178992,0.5229918,0.002881017,359.423,179.7875,0.0001262016
0.1789918,0.5229918,0.002898973,359.4206,179.7849,0.0001344005
0.1789917,0.5229917,0.002916176,359.4182,179.7823,0.0001224007
0.1789917,0.5229917,0.002916176,359.4182,179.7823,0.0001224007
0.1789915,0.5229915,0.00293256,359.416,179.7799,0.000127185
0.1789915,0.5229915,0.00293256,359.416,179.7799,0.000127185
0.1789913,0.5229915,0.002947784,359.4139,179.7775,0.0001320535
0.1789912,0.5229914,0.002962244,359.412,179.7754,0.0001365689
0.1789912,0.5229914,0.002962244,359.412,179.7754,0.0001365689
0.1789912,0.5229914,0.002975689,359.4101,179.7734,0.0001378593
0.1789912,0.5229914,0.002975689,359.4101,179.7734,0.0001378593
0.178991,0.5229913,0.002987998,359.4083,179.7716,0.0001353938
0.1789909,0.5229913,0.002999255,359.4067,179.7701,0.0001325911
0.1789909,0.5229913,0.002999255,359.4067,179.7701,0.0001325911
0.1789908,0.5229914,0.003009238,359.4053,179.7686,0.0001402011
0.1789908,0.5229914,0.003009238,359.4053,179.7686,0.0001402011
0.1789907,0.5229912,0.00301811,359.404,179.7674,0.0001408964
0.1789906,0.5229912,0.00302593,359.4028,179.7663,0.0001349541
0.1789906,0.5229912,0.00302593,359.4028,179.7663,0.0001349541
0.1789906,0.5229911,0.003032494,359.4019,179.7654,0.0001553919
0.1789906,0.5229911,0.003032494,359.4019,179.7654,0.0001553919
0.1789906,0.522991,0.003037727,359.4003,179.7651,0.0001418462
0.1789906,0.522991,0.003037727,359.4003,179.7651,0.0001418462
0.1789905,0.5229911,0.003041804,359.3995,179.7649,0.0001450721
0.1789905,0.5229908,0.003044891,359.3992,179.7646,0.0001516731
0.1789905,0.5229908,0.003044891,359.3992,179.7646,0.0001516731
0.1789905,0.5229909,0.003046839,359.399,179.7643,0.0001484465
0.1789905,0.522991,0.003047817,359.3989,179.7641,0.0001383317
0.1789905,0.522991,0.003047817,359.3989,179.7641,0.0001383317
0.1789905,0.5229909,0.003047781,359.399,179.764,0.0001318888
0.1789904,0.5229911,0.003046731,359.3992,179.764,0.00013165
0.1789904,0.5229911,0.003046731,359.3992,179.764,0.00013165
0.1789905,0.5229909,0.003044992,359.3995,179.7642,0.0001418481
0.1789905,0.5229909,0.003044992,359.3995,179.7642,0.0001418481
0.1789905,0.522991,0.003042472,359.3999,179.7646,0.0001551044
0.1789906,0.5229911,0.003039178,359.4004,179.7651,0.0001443283
0.1789906,0.5229911,0.003039178,359.4004,179.7651,0.0001443283
0.1789906,0.5229911,0.003035294,359.4009,179.7657,0.0001505507
0.1789906,0.5229911,0.003035294,359.4009,179.7657,0.0001505507
0.1789906,0.5229911,0.003030735,359.4016,179.7663,0.0001433923
0.1789907,0.5229912,0.003025502,359.4023,179.7671,0.000142771
0.1789907,0.5229912,0.003025502,359.4023,179.7671,0.000142771
0.1789907,0.5229912,0.003019956,359.403,179.768,0.000142351
0.1789907,0.5229912,0.003019956,359.403,179.768,0.000142351
0.1789908,0.5229913,0.003013918,359.4039,179.7689,0.0001278994
0.1789908,0.5229912,0.003007649,359.4048,179.7698,0.0001376801
0.1789908,0.5229912,0.003007649,359.4048,179.7698,0.0001376801
0.1789909,0.5229912,0.003000946,359.4057,179.7708,0.0001473435
0.1789909,0.5229912,0.003000946,359.4057,179.7708,0.0001473435
0.178991,0.5229911,0.002994048,359.4066,179.7718,0.000136761
0.178991,0.5229911,0.002994048,359.4066,179.7718,0.000136761
0.1789911,0.5229912,0.002987036,359.4076,179.7728,0.0001394408
0.1789912,0.5229912,0.002979974,359.4086,179.7739,0.0001250019
0.1789912,0.5229912,0.002979974,359.4086,179.7739,0.0001250019
0.1789911,0.5229914,0.002972739,359.4096,179.7749,9.389195E-05
0.1789913,0.5229913,0.002965532,359.4106,179.776,0.0001407712
0.1789913,0.5229913,0.002965532,359.4106,179.776,0.0001407712
0.1789913,0.5229914,0.002958515,359.4117,179.777,0.0001197955
0.1789913,0.5229914,0.002958515,359.4117,179.777,0.0001197955
0.1789915,0.5229914,0.002951527,359.4127,179.778,0.000118956
0.1789914,0.5229915,0.00294465,359.4136,179.779,0.0001184282
0.1789914,0.5229915,0.00294465,359.4136,179.779,0.0001184282
0.1789915,0.5229915,0.002938078,359.4146,179.7799,0.0001316334
0.1789915,0.5229915,0.002938078,359.4146,179.7799,0.0001316334
0.1789915,0.5229915,0.002931696,359.4154,179.7808,0.0001176082
0.1789915,0.5229915,0.002931696,359.4154,179.7808,0.0001176082
0.1789916,0.5229917,0.002925565,359.4163,179.7817,0.0001308036
0.1789917,0.5229916,0.002919805,359.4171,179.7825,0.0001304569
0.1789917,0.5229916,0.002914316,359.418,179.7833,0.0001232819
